Frequency,S11_Real,S11_Imaginary,
852858000,0.1117747424,-0.9552972573,
858857000,0.08063939865,-0.9583943576,
864856000,0.04979246688,-0.9604411208,
870855000,0.01862482433,-0.9612249182,
876854000,-0.01227320677,-0.9607525348,
882853000,-0.04354616207,-0.9595114072,
888852000,-0.07473331507,-0.957496677,
894851000,-0.1054051452,-0.954449667,
900850000,-0.1366161438,-0.9497166058,
906849000,-0.1673916452,-0.9442983309,
912848000,-0.1976323771,-0.9384783305,
918847000,-0.2271687062,-0.9314702419,
924846000,-0.2574814417,-0.9230150463,
930845000,-0.2874889994,-0.9144065712,
936844000,-0.3165020277,-0.905023542,
942843000,-0.3459954198,-0.8935790406,
948842000,-0.374590451,-0.8822029048,
954841000,-0.4029190747,-0.8693163961,
960840000,-0.430200767,-0.8556379312,
966839000,-0.4576532466,-0.8411869716,
972838000,-0.4847855386,-0.8260706054,
978837000,-0.510995855,-0.8097795857,
984836000,-0.5367290181,-0.7926466894,
990835000,-0.5625401521,-0.7750111321,
996834000,-0.5871120836,-0.7566909177,
1002833000,-0.6107398028,-0.7374475716,
1008832000,-0.6342623188,-0.7170468464,
1014831000,-0.6571349185,-0.6964606169,
1020830000,-0.6786373835,-0.6745544983,
1026829000,-0.7004719389,-0.6527759111,
1032828000,-0.7210403274,-0.6302501797,
1038827000,-0.7404821836,-0.6066398394,
1044826000,-0.7600540129,-0.5828630025,
1050825000,-0.77821275,-0.5580975677,
1056824000,-0.7963014291,-0.5328650975,
1062823000,-0.8130604037,-0.5070820536,
1068822000,-0.8287357531,-0.4812913749,
1074821000,-0.8442753935,-0.4542356176,
1080820000,-0.8584200572,-0.4270351952,
1086819000,-0.8723599083,-0.3995096694,
1092818000,-0.8847281042,-0.371565169,
1098817000,-0.8965122595,-0.3429339153,
1104816000,-0.9073910656,-0.3140464269,
1110815000,-0.9171688073,-0.2850236907,
1116814000,-0.9260107688,-0.2557553907,
1122813000,-0.9339137812,-0.2261517405,
1128812000,-0.9408953715,-0.1961240219,
1134811000,-0.9470569849,-0.1661997063,
1140810000,-0.952021665,-0.1363977237,
1146809000,-0.9563008635,-0.1057604153,
1152808000,-0.9592086354,-0.07535628387,
1158807000,-0.9614960548,-0.04441618101,
1164806000,-0.9630668018,-0.01383500756,
1170805000,-0.9630702998,0.01701193768,
1176804000,-0.9626394188,0.047228981,
1182803000,-0.9608828361,0.07749850793,
1188802000,-0.9582666615,0.1077117344,
1194801000,-0.9548061435,0.138151936,
1200800000,-0.9499978121,0.1685590813,
1206799000,-0.9440776809,0.1989616229,
1212798000,-0.9381203363,0.2285437256,
1218797000,-0.9304035492,0.2576937167,
1224796000,-0.9210396141,0.288210841,
1230795000,-0.911649203,0.3172423998,
1236794000,-0.9023379533,0.3458979312,
1242793000,-0.8903613733,0.3744027722,
1248792000,-0.8780769317,0.4026742149,
1254791000,-0.8649435421,0.4302230558,
1260790000,-0.8509557168,0.4583595077,
1266789000,-0.8360102279,0.4848873575,
1272788000,-0.8208015986,0.5110631523,
1278787000,-0.802992253,0.5375356475,
1284786000,-0.7858199257,0.5627901162,
1290785000,-0.7681059666,0.5884652079,
1296784000,-0.7482245102,0.612245858,
1302783000,-0.7291286225,0.635559753,
1308782000,-0.7085561121,0.6595093357,
1314781000,-0.6885671402,0.6809258758,
1320780000,-0.6680754948,0.7028361542,
1326779000,-0.6457429758,0.7257350914,
1332778000,-0.6218146516,0.7455704898,
1338777000,-0.5977085284,0.7651254152,
1344776000,-0.5736404409,0.7842484527,
1350775000,-0.547991075,0.8016384855,
1356774000,-0.5231274497,0.8176061104,
1362773000,-0.497081177,0.8349738265,
1368772000,-0.4712016824,0.8503318636,
1374771000,-0.4438373845,0.865117444,
1380770000,-0.4157085378,0.8784960645,
1386769000,-0.3893497814,0.8913195732,
1392768000,-0.3610633058,0.9030659739,
1398767000,-0.3322492878,0.9148444566,
1404766000,-0.3039659924,0.9242578774,
1410765000,-0.2737881162,0.9341456416,
1416764000,-0.2446925457,0.9421041912,
1422763000,-0.2145415515,0.9497211808,
1428762000,-0.1842368227,0.9556235941,
1434761000,-0.1534999582,0.9611291939,
1440760000,-0.123044291,0.9654593917,
1446759000,-0.09311211346,0.9684431923,
1452758000,-0.06135100642,0.9707400477,
1458757000,-0.03058360379,0.9716733717,
1464756000,0.0004672299457,0.9720656934,
1470755000,0.03104336541,0.971273366,
1476754000,0.06231850614,0.969771093,
1482753000,0.09391036894,0.9677483161,
1488752000,0.1238023358,0.9636217572,
1494751000,0.1550060155,0.9586851209,
1500750000,0.1863286254,0.9530836545,
1506749000,0.2155775014,0.9464100881,
1512748000,0.2458940635,0.9390817129,
1518747000,0.2759210519,0.9305403342,
1524746000,0.3053977716,0.9210813738,
1530745000,0.3346654085,0.9109947468,
1536744000,0.3627002737,0.9001051745,
1542743000,0.3911689003,0.8875271638,
1548742000,0.419565523,0.8746500745,
1554741000,0.4471113075,0.8606741688,
1560740000,0.4746018283,0.8453092611,
1566739000,0.5013251648,0.8294813639,
1572738000,0.5271299842,0.8133056197,
1578737000,0.5532402507,0.7963503796,
1584736000,0.5782823364,0.7775419373,
1590735000,0.6023898895,0.7589012405,
1596734000,0.6256219274,0.7395125845,
1602733000,0.6491077508,0.7189831845,
1608732000,0.6718882106,0.6968299151,
1614731000,0.693756927,0.6757671071,
1620730000,0.714575016,0.6530688345,
1626729000,0.7354787576,0.6298140929,
1632728000,0.7549728157,0.6052047836,
1638727000,0.7745235857,0.5807247979,
1644726000,0.7932169134,0.5548382947,
1650725000,0.8112459125,0.5297117749,
1656724000,0.8270531481,0.5024705879,
1662723000,0.8422433021,0.4753622413,
1668722000,0.8568525538,0.4470945539,
1674721000,0.8715451457,0.4196741986,
1680720000,0.8846963939,0.391383918,
1686719000,0.8967344145,0.3629509035,
1692718000,0.9079157296,0.3333915737,
1698717000,0.9185030798,0.3038322302,
1704716000,0.9271733286,0.2735978195,
1710715000,0.9357293594,0.2439054868,
1716714000,0.9425789009,0.2138149168,
1722713000,0.949411591,0.1835220697,
1728712000,0.9546433204,0.1526375086,
1734711000,0.9578947339,0.1219793364,
1740710000,0.96182603,0.09119733774,
1746709000,0.9632791998,0.06142934057,
1752708000,0.9647912202,0.02866338009,
1758707000,0.9652764604,-0.001670896344,
1764706000,0.9640253084,-0.03310057363,
1770705000,0.9620705232,-0.06448071593,
1776704000,0.9594060437,-0.09431261315,
1782703000,0.9555803591,-0.1240745724,
1788702000,0.9506884273,-0.1560421342,
1794701000,0.944998339,-0.186154286,
1800700000,0.9370364677,-0.2163213777,
1806699000,0.9301745968,-0.2460588555,
1812698000,0.9222112528,-0.2753816572,
1818697000,0.9128621866,-0.3060954831,
1824696000,0.9014603135,-0.3353555368,
1830695000,0.8897807503,-0.363343417,
1836694000,0.8781095561,-0.39202811,
1842693000,0.8644033111,-0.4192542788,
1848692000,0.8499782657,-0.4469939905,
1854691000,0.8350792096,-0.474218438,
1860690000,0.8191648552,-0.5002408926,
1866689000,0.8022360551,-0.5265212762,
1872688000,0.78462688,-0.5518435952,
1878687000,0.766024703,-0.5763313874,
1884686000,0.7470398023,-0.6013744589,
1890685000,0.7272174027,-0.6251720998,
1896684000,0.7061300022,-0.6484334704,
1902683000,0.6851133686,-0.6702256332,
1908682000,0.6621259157,-0.6919465485,
1914681000,0.6397591315,-0.7127883579,
1920680000,0.6157412988,-0.7332692385,
1926679000,0.5919929693,-0.7523639582,
1932678000,0.5670576589,-0.7711659595,
1938677000,0.5416466921,-0.7887883544,
1944676000,0.5159877572,-0.8056113596,
1950675000,0.4899060845,-0.8223747562,
1956674000,0.4624853628,-0.8372878375,
1962673000,0.4348004896,-0.8518670982,
1968672000,0.4072009711,-0.8653080447,
1974671000,0.3792376162,-0.877485452,
1980670000,0.3505371822,-0.8897286806,
1986669000,0.3213290428,-0.8997409014,
1992668000,0.2921485838,-0.9093146229,
1998667000,0.2619681871,-0.9190553338,
2004666000,0.2329599918,-0.9272460553,
2010665000,0.2013280169,-0.9334610794,
2016664000,0.1719694131,-0.940169844,
2022663000,0.1410811781,-0.9447235983,
2028662000,0.1100841225,-0.9482050313,
2034661000,0.07934216789,-0.9509639011,
2040660000,0.04954826016,-0.9538630826,
2046659000,0.01711745275,-0.9531211732,
2052658000,-0.01370555974,-0.9543342589,
2058657000,-0.04427783607,-0.9531118106,
2064656000,-0.07628071383,-0.9510862883,
2070655000,-0.105936725,-0.9476729572,
2076654000,-0.1383754847,-0.9432227369,
2082653000,-0.169286356,-0.9380680516,
2088652000,-0.1994822596,-0.9322580382,
2094651000,-0.2298420368,-0.9247981579,
2100650000,-0.259579916,-0.9164060659,
2106649000,-0.2892823217,-0.9084481875,
2112648000,-0.3197648204,-0.8992698961,
2118647000,-0.3494300948,-0.8880811629,
2124646000,-0.3767684996,-0.8752738949,
2130645000,-0.4064729505,-0.862133378,
2136644000,-0.4337854077,-0.8491097461,
2142643000,-0.4613987026,-0.8354587771,
2148642000,-0.4872121541,-0.8195273782,
2154641000,-0.5148812817,-0.8037063774,
2160640000,-0.5407431452,-0.7870034309,
2166639000,-0.5665601183,-0.7695613485,
2172638000,-0.5904597144,-0.7502098233,
2178637000,-0.6145548457,-0.731304015,
2184636000,-0.637549176,-0.7110512354,
2190635000,-0.6613183782,-0.6891629272,
2196634000,-0.6825183937,-0.6681466453,
2202633000,-0.7035177946,-0.6453161692,
2208632000,-0.7256418697,-0.6223329461,
2214631000,-0.7448242412,-0.5996653434,
2220630000,-0.7644030759,-0.5751533862,
2226629000,-0.7827573914,-0.5497937378,
2232628000,-0.8002595836,-0.5245288439,
2238627000,-0.8169478321,-0.4988934972,
2244626000,-0.8321555078,-0.4723168046,
2250625000,-0.846532362,-0.4455528465,
2256624000,-0.8610348769,-0.417793273,
2262623000,-0.8733344538,-0.3898217025,
2268622000,-0.8857054562,-0.3615577932,
2274621000,-0.8967167308,-0.3327416322,
2280620000,-0.9069971665,-0.3038745357,
2286619000,-0.9161009893,-0.2743916332,
2292618000,-0.924358379,-0.2445951619,
2298617000,-0.9316903313,-0.2147970835,
2304616000,-0.9381258304,-0.1847962545,
2310615000,-0.9434711924,-0.1549522646,
2316614000,-0.9478330559,-0.1245060118,
2322613000,-0.9509956424,-0.09418400105,
2328612000,-0.9533642485,-0.06292406541,
2334611000,-0.9541598175,-0.03216429732,
2340610000,-0.9548421564,-0.00226650216,
2346609000,-0.9543137305,0.02895698624,
2352608000,-0.9533718464,0.05996080206,
2358607000,-0.9510439019,0.09073961774,
2364606000,-0.9465880203,0.1213255753,
2370605000,-0.9428543353,0.1521187869,
2376604000,-0.9377352121,0.1824961435,
2382603000,-0.9313461048,0.2139094456,
2388602000,-0.9215365755,0.2426380741,
2394601000,-0.9148915845,0.2728663296,
2400600000,-0.9051101438,0.301479123,
2406599000,-0.8952196857,0.3314229238,
2412598000,-0.883688243,0.3601115093,
2418597000,-0.8723933293,0.3888810079,
2424596000,-0.8595121435,0.4157396262,
2430595000,-0.8459964454,0.4457355196,
2436594000,-0.8316409471,0.4722617692,
2442593000,-0.8159734297,0.4976703518,
2448592000,-0.7979808398,0.5249659819,
2454591000,-0.7813633457,0.5494826625,
2460590000,-0.7619003024,0.5751255901,
2466589000,-0.7426941224,0.5984034944,
2472588000,-0.7229817667,0.6226966818,
2478587000,-0.7024317391,0.6457941508,
2484586000,-0.6831936478,0.6693059569,
2490585000,-0.661204692,0.6876406568,
2496584000,-0.6399097422,0.7090852435,
2502583000,-0.615442963,0.7310923922,
2508582000,-0.5908505021,0.7495223871,
2514581000,-0.5677765237,0.7691632975,
2520580000,-0.5418038673,0.7882486173,
2526579000,-0.5193476463,0.8042486268,
2532578000,-0.4914835646,0.8216003541,
2538577000,-0.4659705868,0.83784172,
2544576000,-0.4402678171,0.8531079953,
2550575000,-0.4145449392,0.8679775719,
2556574000,-0.3858785016,0.8793746111,
2562573000,-0.3565103334,0.8925739664,
2568572000,-0.3294864148,0.9035154741,
2574571000,-0.3016162271,0.9126822552,
2580570000,-0.2713296553,0.9218086287,
2586569000,-0.2430538782,0.9300064158,
2592568000,-0.2123578159,0.936822967,
2598567000,-0.1833209802,0.9435744137,
2604566000,-0.1527059338,0.9497181283,
2610565000,-0.1232294894,0.9539654007,
2616564000,-0.09318500345,0.9579135955,
2622563000,-0.06240923403,0.9595517103,
2628562000,-0.03265389811,0.9618565894,
2634561000,-0.002187884746,0.9638859584,
2640560000,0.02745443774,0.9622102629,
2646559000,0.05873580427,0.9608701971,
2652558000,0.08799135084,0.9577224881,
2658557000,0.1175071957,0.9548979697,
2664556000,0.1485363947,0.9509802679,
2670555000,0.1778584578,0.9459862277,
2676554000,0.2073276721,0.9397296188,
2682553000,0.2366350006,0.9324792798,
2688552000,0.2659788548,0.9242030241,
2694551000,0.2951260174,0.9161238873,
2700550000,0.3230477754,0.9058450491,
2706549000,0.3512724472,0.8952040983,
2712548000,0.3788662035,0.8840101869,
2718547000,0.4067307714,0.8710763883,
2724546000,0.4339434843,0.8579145011,
2730545000,0.4595572296,0.843196809,
2736544000,0.4862463381,0.8292001967,
2742543000,0.51199799,0.8137534308,
2748542000,0.5378671322,0.797667885,
2754541000,0.5614485395,0.7806596098,
2760540000,0.5859466931,0.7618845068,
2766539000,0.6091240945,0.7434845758,
2772538000,0.6323284035,0.7245483467,
2778537000,0.6545985733,0.7035271272,
2784536000,0.6765805967,0.6831131322,
2790535000,0.6982895096,0.6616399668,
2796534000,0.7171503434,0.6401583613,
2802533000,0.7370158435,0.6183223738,
2808532000,0.7564954815,0.5936377615,
2814531000,0.7751237566,0.5704191453,
2820530000,0.7916591411,0.5450203065,
2826529000,0.8079268003,0.5199692561,
2832528000,0.8234533995,0.4949800555,
2838527000,0.8384474947,0.4684629381,
2844526000,0.8534420364,0.4430268007,
2850525000,0.8659979168,0.415495705,
2856524000,0.8805628085,0.3885972658,
2862523000,0.8905644931,0.3610408384,
2868522000,0.9009319223,0.3325414953,
