Frequency,S11_Real,S11_Imaginary,
3852358000,-0.1892382979,-0.1452783094,
3858357000,-0.2338970421,-0.06099921056,
3864356000,-0.2453764376,0.03389108152,
3870355000,-0.2221809589,0.1262889865,
3876354000,-0.1665625803,0.2045692885,
3882353000,-0.08737137192,0.2573329469,
3888352000,0.004548284256,0.278503534,
3894351000,0.09804599724,0.2652169737,
3900350000,0.18072007,0.2203106468,
3906349000,0.2411175089,0.14963405,
3912348000,0.2733290374,0.06213272944,
3918347000,0.2723830815,-0.0304165328,
3924346000,0.2383840965,-0.1163339777,
3930345000,0.1765662779,-0.1844018142,
3936344000,0.09482511717,-0.2253596736,
3942343000,0.003643807221,-0.2342669742,
3948342000,-0.08369199817,-0.2098833452,
3954341000,-0.1563420581,-0.1553787055,
3960340000,-0.2043417839,-0.07796274017,
3966339000,-0.2210095213,0.01057970683,
3972338000,-0.2046315395,0.09854554383,
3978337000,-0.1574178944,0.1739863448,
3984336000,-0.08664077416,0.2278901297,
3990335000,-0.001354575672,0.2527150331,
3996334000,0.08697920123,0.2451872695,
4002333000,0.1670121614,0.2065629639,
4008332000,0.2274775914,0.1425379065,
4014331000,0.2615782771,0.06066534419,
4020330000,0.2641051027,-0.02858908676,
4026329000,0.2331562478,-0.1132234766,
4032328000,0.1748139745,-0.1808364341,
4038327000,0.09536992996,-0.2227323759,
4044326000,0.005681733972,-0.2329133036,
4050325000,-0.08158108054,-0.2095846743,
