Frequency,S11_Real,S11_Imaginary,
4068322000,0.1994221111,0.1808071925,
4074321000,0.2465986363,0.1083858516,
4080320000,0.2653057707,0.02350537158,
4086319000,0.2527331274,-0.06249255644,
4092318000,0.2101877867,-0.1382961586,
4098317000,0.1429840864,-0.1938642875,
4104316000,0.0597526754,-0.221479655,
4110315000,-0.02813644178,-0.217090648,
4116314000,-0.1087601956,-0.1803162911,
4122313000,-0.1700299687,-0.1163808545,
4128312000,-0.2047550484,-0.03431329466,
4134311000,-0.2061397273,0.05572030437,
4140310000,-0.1765239138,0.139272183,
4146309000,-0.11872444,0.2071658972,
4152308000,-0.03993688773,0.2501615558,
4158307000,0.0490795087,0.2625560186,
4164306000,0.1370810674,0.2439244535,
4170305000,0.2135596823,0.1960590821,
4176304000,0.2685374427,0.1241063698,
4182303000,0.2953856314,0.03784526527,
4188302000,0.2912040158,-0.05233138152,
4194301000,0.2556476327,-0.1355990659,
4200300000,0.1934811912,-0.2010169834,
4206299000,0.1127351295,-0.2408490781,
4212298000,0.02274301041,-0.2489184619,
4218297000,-0.06332222392,-0.2245040589,
4224296000,-0.1343688102,-0.170138959,
4230295000,-0.1809485706,-0.09395896835,
4236294000,-0.1954139847,-0.007421758559,
4242293000,-0.1774595498,0.07770956805,
4248292000,-0.1295514398,0.1495111861,
4254291000,-0.05936348821,0.1987586549,
4260290000,0.02358471562,0.2193689879,
4266289000,0.1082650474,0.208583485,
4272288000,0.1833581679,0.1687817677,
4278287000,0.2387388698,0.1038577561,
4284286000,0.2689316347,0.02418364503,
4290285000,0.2684818592,-0.06146794502,
4296284000,0.2384686877,-0.1422411572,
4302283000,0.1818074884,-0.2078033299,
4308282000,0.1057337855,-0.2496434685,
4314281000,0.01994045381,-0.2626473612,
4320280000,-0.06590712492,-0.2445251683,
4326279000,-0.1398935493,-0.1981638167,
4332278000,-0.1912492227,-0.1292356356,
4338277000,-0.2160559067,-0.045287504,
4344276000,-0.2091126313,0.03952852667,
4350275000,-0.1731060702,0.1173644136,
4356274000,-0.1119107801,0.1755811259,
4362273000,-0.03453176789,0.2085781695,
4368272000,0.04875154648,0.2110927447,
4374271000,0.1273636194,0.1843399608,
4380270000,0.1905156366,0.1308699243,
4386269000,0.2309369758,0.05813092807,
4392268000,0.2422716851,-0.02458040377,
4398267000,0.2230399528,-0.1061034107,
4404266000,0.1754141096,-0.1753683046,
4410265000,0.1057498663,-0.2230524486,
4416264000,0.02291891325,-0.24307798,
4422263000,-0.0615143988,-0.2314256065,
4428262000,-0.1363021215,-0.1901586062,
4434261000,-0.1932880682,-0.1245471894,
4440260000,-0.2207036375,-0.04345411981,
4446259000,-0.2177076503,0.04258310458,
4452258000,-0.1847847955,0.1211970722,
4458257000,-0.1270750334,0.1824469703,
4464256000,-0.05196582472,0.2193001858,
4470255000,0.03020166781,0.2274964335,
4476254000,0.1101402871,0.2068827326,
4482253000,0.1760384567,0.1603285055,
4488252000,0.222627799,0.09386852048,
4494251000,0.2428608264,0.01566053096,
4500250000,0.2345395454,-0.0644399904,
4506249000,0.1986661877,-0.1366885102,
4512248000,0.1391502139,-0.1916574155,
4518247000,0.06388530484,-0.2223304529,
4524246000,-0.01812025359,-0.2248060133,
4530245000,-0.09462360809,-0.1966356035,
4536244000,-0.1563253098,-0.1424226055,
4542243000,-0.1938053363,-0.06933625783,
4548242000,-0.2040327371,0.01241098031,
4554241000,-0.1837814507,0.09235627811,
4560240000,-0.1362740469,0.1587428997,
4566239000,-0.06859325665,0.204159305,
4572238000,0.01062129026,0.2223353074,
4578237000,0.09112113837,0.2115481257,
4584236000,0.1630800853,0.1737702677,
4590235000,0.2163104753,0.1128387417,
4596234000,0.2461783571,0.03751334902,
4602233000,0.2475443694,-0.04359674753,
4608232000,0.2202465741,-0.1206300511,
4614231000,0.1680064297,-0.1834907153,
4620230000,0.09581083053,-0.2246715112,
4626229000,0.01474272503,-0.2379648594,
4632228000,-0.06631082226,-0.2214449169,
4638227000,-0.1374982071,-0.1781492833,
4644226000,-0.1882671287,-0.1124784468,
4650225000,-0.2131232703,-0.03258589712,
4656224000,-0.2087886296,0.0509044636,
4662223000,-0.1742678794,0.1271169672,
4668222000,-0.1149366375,0.1864858308,
4674221000,-0.03820686019,0.2214391621,
4680220000,0.04612556874,0.2270844226,
4686219000,0.1263552138,0.2023909214,
4692218000,0.1925995963,0.1506361188,
4698217000,0.2366947528,0.07831229624,
4704216000,0.2514893862,-0.00546110834,
4710215000,0.2353316796,-0.0895520315,
4716214000,0.1896399685,-0.1621580884,
4722213000,0.1205166867,-0.2145420482,
4728212000,0.03790398448,-0.2372989896,
4734211000,-0.04988472191,-0.228807305,
4740210000,-0.1282507211,-0.1907139408,
4746209000,-0.1875236424,-0.1264676464,
4752208000,-0.2202165439,-0.04530890818,
4758207000,-0.2222704474,0.04221814441,
4764206000,-0.1929238067,0.1248161576,
4770205000,-0.1369413587,0.1919197667,
4776204000,-0.0613768072,0.2357065977,
4782203000,0.0238145182,0.2515754412,
4788202000,0.1097567878,0.2363162616,
4794201000,0.1844159456,0.1937058844,
4800200000,0.2401239196,0.1274532375,
4806199000,0.2697649049,0.04568570149,
4812198000,0.2688647948,-0.04166321839,
4818197000,0.2373196426,-0.1228116262,
4824196000,0.1787648191,-0.1877772915,
4830195000,0.09991394258,-0.2265988899,
4836194000,0.01232630986,-0.2351512651,
4842193000,-0.07150127593,-0.2107269849,
4848192000,-0.1404612348,-0.1567456132,
4854191000,-0.1839843064,-0.08148350831,
4860190000,-0.1966885394,0.004853966168,
4866189000,-0.1767073957,0.0895545884,
4872188000,-0.1276016862,0.1610875594,
4878187000,-0.05599050361,0.2103382179,
4884186000,0.02810060484,0.2308824272,
4890185000,0.1142739611,0.2206132231,
4896184000,0.1921577624,0.1805945491,
4902183000,0.2518495621,0.1157744499,
4908182000,0.2862584553,0.032876099,
4914181000,0.2896703996,-0.05797382104,
4920180000,0.2611093657,-0.1445183754,
4926179000,0.203796396,-0.2169768138,
4932178000,0.1232027332,-0.2656600828,
4938177000,0.03049760651,-0.2831021122,
4944176000,-0.06307515875,-0.2663289943,
4950175000,-0.1435948338,-0.2170795618,
4956174000,-0.2006457654,-0.1420774425,
4962173000,-0.2264547364,-0.05154864078,
4968172000,-0.2183140551,0.04110298646,
4974171000,-0.1781376138,0.1228045817,
4980170000,-0.1119131733,0.185356436,
4986169000,-0.02973206825,0.2192353718,
4992168000,0.05867988485,0.2209465639,
4998167000,0.1416280097,0.1918803826,
5004166000,0.2091344964,0.1366964084,
5010165000,0.2530406593,0.06038438058,
5016164000,0.2669739172,-0.02623915291,
5022163000,0.2500965398,-0.1122653743,
5028162000,0.2038466644,-0.1875556135,
5034161000,0.1329221231,-0.2429522187,
5040160000,0.04643630821,-0.2696198843,
5046159000,-0.04366118754,-0.2634833257,
5052158000,-0.126058468,-0.2245869574,
5058157000,-0.1893319008,-0.1592906667,
5064156000,-0.2244362967,-0.07545391799,
5070155000,-0.2280536732,0.01548674379,
5076154000,-0.1987117687,0.1012497766,
5082153000,-0.142121724,0.1691976145,
5088152000,-0.06355894707,0.2129265086,
5094151000,0.02496231381,0.2261034584,
5100150000,0.1107294197,0.2079326573,
5106149000,0.1857125362,0.1605963836,
5112148000,0.2391303121,0.08898765654,
5118147000,0.2633786312,0.002942825949,
5124146000,0.2562280244,-0.08704702632,
5130145000,0.2168408357,-0.1684801429,
5136144000,0.1511790455,-0.2325232486,
5142143000,0.06526205595,-0.2681060038,
5148142000,-0.02816452376,-0.2707575197,
5154141000,-0.1171135902,-0.2388776271,
5160140000,-0.1885676969,-0.1767989225,
5166139000,-0.2327429977,-0.09301260326,
5172138000,-0.2431096396,0.001668774565,
5178137000,-0.2177505663,0.09162366778,
5184136000,-0.1632364727,0.1672985237,
5190135000,-0.08498449423,0.2175493343,
5196134000,0.005688957701,0.2366174667,
5202133000,0.09490222523,0.2225346006,
5208132000,0.1740264563,0.1778762756,
5214131000,0.2320408423,0.1081360274,
5220130000,0.2621397359,0.02267802855,
5226129000,0.2605734688,-0.06913475508,
5232128000,0.2268214477,-0.1543409701,
5238127000,0.164243291,-0.2236894806,
5244126000,0.08073907617,-0.2662466431,
5250125000,-0.01336239209,-0.2762803505,
5256124000,-0.1065161774,-0.2527224541,
5262123000,-0.1849884086,-0.1966236191,
5268122000,-0.2351390708,-0.1160732955,
5274121000,-0.2551118496,-0.02226903891,
5280120000,-0.2400962562,0.07433591978,
5286119000,-0.1931744759,0.1543370177,
5292118000,-0.1194149385,0.2124806145,
5298117000,-0.0329558213,0.241175715,
5304116000,0.05840264758,0.2384191632,
5310115000,0.1418422415,0.2033864555,
5316114000,0.2079728277,0.1413416712,
5322113000,0.2470511577,0.05986469501,
5328112000,0.2554049649,-0.0292956127,
5334111000,0.2323738498,-0.1153550867,
5340110000,0.1795244757,-0.1882235489,
5346109000,0.1039025175,-0.2380523837,
5352108000,0.01572392025,-0.2583624929,
5358107000,-0.07648701997,-0.2441411061,
5364106000,-0.1566292364,-0.1992046363,
5370105000,-0.2163138634,-0.1261958225,
5376104000,-0.2458306072,-0.03865660258,
5382103000,-0.2420637574,0.05584787217,
5388102000,-0.2052859263,0.1426306449,
5394101000,-0.1401246621,0.2106505793,
5400100000,-0.05464910811,0.2512245252,
5406099000,0.03947982396,0.2595659397,
5412098000,0.1294825716,0.2342677518,
5418097000,0.2058062956,0.1784940423,
5424096000,0.2575085191,0.09956079089,
5430095000,0.2780704335,0.007839609506,
5436094000,0.2644814033,-0.08509410132,
5442093000,0.2185848892,-0.1682943604,
5448092000,0.1462644018,-0.2288639286,
5454091000,0.05593741029,-0.2602185202,
5460090000,-0.03861379789,-0.2567100447,
5466089000,-0.125201487,-0.2180174816,
5472088000,-0.1939624909,-0.150555901,
5478087000,-0.232557708,-0.06504797739,
5484086000,-0.2374447625,0.03151103354,
5490085000,-0.2084298242,0.1211172528,
5496084000,-0.1498262045,0.1950396116,
5502083000,-0.07009447937,0.243253584,
5508082000,0.02291078387,0.2605164348,
5514081000,0.1143715502,0.2449613344,
5520080000,0.1959171115,0.1982768077,
5526079000,0.2556136772,0.1261278617,
5532078000,0.2870638177,0.03796570574,
5538077000,0.2854198005,-0.05578936079,
5544076000,0.2508370489,-0.1434291693,
5550075000,0.1878817391,-0.213109067,
5556074000,0.1035324092,-0.2565413669,
5562073000,0.0102470054,-0.2660489181,
5568072000,-0.08071065053,-0.241568979,
5574071000,-0.1575467111,-0.1836726592,
5580070000,-0.20683029,-0.1044552499,
5586069000,-0.2247545806,-0.0117707509,
5592068000,-0.2074285882,0.0786722276,
5598067000,-0.1590261121,0.1582570639,
5604066000,-0.08686759233,0.2141543359,
5610065000,0.001182103591,0.2410847667,
5616064000,0.09273860495,0.2354116611,
5622063000,0.1770623156,0.1970485635,
5628062000,0.2424453143,0.1318069591,
5634061000,0.2813693442,0.04773180278,
5640060000,0.2889516564,-0.04598856388,
5646059000,0.2619997248,-0.1362042103,
5652058000,0.2037000961,-0.2119724775,
5658057000,0.1222603795,-0.2632910595,
5664056000,0.02830452996,-0.2807586052,
5670055000,-0.06933687396,-0.2630804365,
5676054000,-0.1519037347,-0.2103472067,
5682053000,-0.2098376309,-0.1348611269,
5688052000,-0.2366331445,-0.04024429385,
5694051000,-0.2264610188,0.05519618451,
5700050000,-0.1840627365,0.1410730113,
5706049000,-0.1142504273,0.206370012,
5712048000,-0.02619210118,0.2424018547,
5718047000,0.06890133663,0.245666276,
5724046000,0.159509738,0.2145339085,
5730045000,0.2344012719,0.1544432426,
5736044000,0.2830104745,0.07152216861,
5742043000,0.3005588186,-0.02357594273,
5748042000,0.2830013973,-0.1209869168,
5754041000,0.2319296661,-0.2042969413,
5760040000,0.1526021451,-0.2650526152,
5766039000,0.05821504435,-0.2934775073,
5772038000,-0.04183233705,-0.2851980022,
5778037000,-0.1313558647,-0.2418236259,
5784036000,-0.1990871867,-0.1701573014,
5790035000,-0.234215535,-0.07735073144,
5796034000,-0.2341864645,0.0191605486,
5802033000,-0.2005749032,0.1073183902,
5808032000,-0.1372490013,0.1787159599,
5814031000,-0.05475117536,0.2213188167,
5820030000,0.03797500306,0.2320955145,
5826029000,0.1284743314,0.2093191579,
5832028000,0.2044504673,0.1574680766,
5838027000,0.2589691992,0.08182571785,
5844026000,0.2827395002,-0.009645343882,
5850025000,0.2728848739,-0.1031354321,
5856024000,0.2296502611,-0.1892776705,
5862023000,0.1582826114,-0.2558320882,
5868022000,0.06769868236,-0.2918061914,
5874021000,-0.03366001064,-0.292097818,
5880020000,-0.1267537809,-0.2597767448,
5886019000,-0.2008786695,-0.1901645296,
5892018000,-0.2455857321,-0.1005534032,
5898017000,-0.2549356095,-0.0008610324759,
5904016000,-0.2279133426,0.09482077737,
5910015000,-0.1693992069,0.173361428,
5916014000,-0.08760402303,0.2263634364,
5922013000,0.007275746375,0.2463081541,
5928012000,0.103049271,0.2317535563,
5934011000,0.1872161434,0.1857058159,
5940010000,0.2496278846,0.1129462133,
5946009000,0.2827093661,0.0232785633,
5952008000,0.2830023873,-0.07306123389,
5958007000,0.2494940339,-0.1646235583,
5964006000,0.1866980958,-0.2374763894,
5970005000,0.09812806541,-0.2856865213,
5976004000,-0.001090466021,-0.2978414181,
5982003000,-0.09746498086,-0.2739131242,
5988002000,-0.1794505696,-0.2169378116,
5994001000,-0.2350253852,-0.1332729093,
6000000000,-0.2570429811,-0.03547950502,
